SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus
TIL-GRAC-0138,Italian Series — VSW-01 — 24 x 24 (Glossy),Gracious,Gracious,,,GRACITALIANSERIESVSW01GLOSSY,Italian Series,Flooring,Tile / Stone,,,VSW-01,,,24,"24""",,,,,,Glossy,,,,,,,,,,,1.99,2.99,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*24 - ITALIAN SERIES(GLOSSY)"".",,,new
TIL-GRAC-0139,Italian Series — VSG-02 — 24 x 48 (Glossy),Gracious,Gracious,,,GRACITALIANSERIESVSG02GLOSSY,Italian Series,Flooring,Tile / Stone,,,VSG-02,,,24,"48""",,,,,,Glossy,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - ITALIAN SERIES(GLOSSY)"".",,,new
TIL-GRAC-0140,Italian Series — VSG-03 — 24 x 48 (Glossy),Gracious,Gracious,,,GRACITALIANSERIESVSG03GLOSSY,Italian Series,Flooring,Tile / Stone,,,VSG-03,,,24,"48""",,,,,,Glossy,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - ITALIAN SERIES(GLOSSY)"".",,,new
TIL-GRAC-0141,Italian Series — VSI-01 — 24 x 48 (Glossy),Gracious,Gracious,,,GRACITALIANSERIESVSI01GLOSSY,Italian Series,Flooring,Tile / Stone,,,VSI-01,,,24,"48""",,,,,,Glossy,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - ITALIAN SERIES(GLOSSY)"".",,,new
TIL-GRAC-0142,Italian Series — VSK-01 — 24 x 48 (Glossy),Gracious,Gracious,,,GRACITALIANSERIESVSK01GLOSSY,Italian Series,Flooring,Tile / Stone,,,VSK-01,,,24,"48""",,,,,,Glossy,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - ITALIAN SERIES(GLOSSY)"".",,,new
TIL-GRAC-0143,Italian Series — VSK-02 — 24 x 48 (Glossy),Gracious,Gracious,,,GRACITALIANSERIESVSK02GLOSSY,Italian Series,Flooring,Tile / Stone,,,VSK-02,,,24,"48""",,,,,,Glossy,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - ITALIAN SERIES(GLOSSY)"".",,,new
TIL-GRAC-0144,Italian Series — VSK-03 — 24 x 48 (Glossy),Gracious,Gracious,,,GRACITALIANSERIESVSK03GLOSSY,Italian Series,Flooring,Tile / Stone,,,VSK-03,,,24,"48""",,,,,,Glossy,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - ITALIAN SERIES(GLOSSY)"".",,,new
TIL-GRAC-0145,Italian Series — VSW-01 — 24 x 48 (Glossy),Gracious,Gracious,,,GRACITALIANSERIESVSW01GLOSSY,Italian Series,Flooring,Tile / Stone,,,VSW-01,,,24,"48""",,,,,,Glossy,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - ITALIAN SERIES(GLOSSY)"".",,,new
TIL-GRAC-0146,Italian Series — VSW-03 — 24 x 48 (Glossy),Gracious,Gracious,,,GRACITALIANSERIESVSW03GLOSSY,Italian Series,Flooring,Tile / Stone,,,VSW-03,,,24,"48""",,,,,,Glossy,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - ITALIAN SERIES(GLOSSY)"".",,,new
TIL-GRAC-0147,Italian Series — VSK-01 Matt — 24 x 48 (Matte),Gracious,Gracious,,,GRACITALIANSERIESVSK01MATTMATTE,Italian Series,Flooring,Tile / Stone,,,VSK-01 Matt,,,24,"48""",,,,,,Matte,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - ITALIAN SERIES(GLOSSY)"".",,,new
TIL-GRAC-0148,Italian Series — VSK-02 Matt — 24 x 48 (Matte),Gracious,Gracious,,,GRACITALIANSERIESVSK02MATTMATTE,Italian Series,Flooring,Tile / Stone,,,VSK-02 Matt,,,24,"48""",,,,,,Matte,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - ITALIAN SERIES(GLOSSY)"".",,,new
TIL-GRAC-0149,Italian Series — VSK-03 Matt — 24 x 48 (Matte),Gracious,Gracious,,,GRACITALIANSERIESVSK03MATTMATTE,Italian Series,Flooring,Tile / Stone,,,VSK-03 Matt,,,24,"48""",,,,,,Matte,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - ITALIAN SERIES(GLOSSY)"".",,,new
TIL-GRAC-0150,Designer Series — Amaze Satvario — 24 x 48,Gracious,Gracious,,,GRACDESIGNERSERIESAMAZESATVARIO,Designer Series,Flooring,Tile / Stone,,,Amaze Satvario,,,24,"48""",,,,,,,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - DESIGNER SERIES"".",,,new
TIL-GRAC-0151,Designer Series — ART-2 — 24 x 48,Gracious,Gracious,,,GRACDESIGNERSERIESART2,Designer Series,Flooring,Tile / Stone,,,ART-2,,,24,"48""",,,,,,,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - DESIGNER SERIES"".",,,new
TIL-GRAC-0152,Designer Series — Crackle Satvario — 24 x 48,Gracious,Gracious,,,GRACDESIGNERSERIESCRACKLESATVARIO,Designer Series,Flooring,Tile / Stone,,,Crackle Satvario,,,24,"48""",,,,,,,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - DESIGNER SERIES"".",,,new
TIL-GRAC-0153,Designer Series — Fusion Brown — 24 x 48,Gracious,Gracious,,,GRACDESIGNERSERIESFUSIONBROWN,Designer Series,Flooring,Tile / Stone,,,Fusion Brown,,,24,"48""",,,,,,,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - DESIGNER SERIES"".",,,new
TIL-GRAC-0154,Designer Series — Kinawa Azual — 24 x 48,Gracious,Gracious,,,GRACDESIGNERSERIESKINAWAAZUAL,Designer Series,Flooring,Tile / Stone,,,Kinawa Azual,,,24,"48""",,,,,,,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - DESIGNER SERIES"".",,,new
TIL-GRAC-0155,Designer Series — Polar Blue — 24 x 48,Gracious,Gracious,,,GRACDESIGNERSERIESPOLARBLUE,Designer Series,Flooring,Tile / Stone,,,Polar Blue,,,24,"48""",,,,,,,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - DESIGNER SERIES"".",,,new
TIL-GRAC-0156,Designer Series — Sneky Natural — 24 x 48,Gracious,Gracious,,,GRACDESIGNERSERIESSNEKYNATURAL,Designer Series,Flooring,Tile / Stone,,,Sneky Natural,,,24,"48""",,,,,,,,,,,,,,,,,2.19,3.19,,,,,,2026-06-30,Manual,,,,,,TRUE,,,,,,,,"NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*48 - DESIGNER SERIES"".",,,new
